Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Coder ID Initials,Arena Site,Deployement Period,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Richard,48.331,eats HC,food processing,,,,,,POINT,14.667,14.667,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,576,576,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Richard,48.331,bite and pull with teeth,food processing - non-tool use,,,,,,STATE,16.533,17.067,0.534,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,650,671,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Richard,48.331,releases HC,food handling,None,success/eaten,,,,POINT,17.967,17.967,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,706,706,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Richard,48.331,handling HC,food handling,None,None,None,None,None,STATE,18.200,20.867,2.667,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,715,820,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Richard,48.331,bucket inspection,information gain,bucket 2,,,,,STATE,18.700,20.733,2.033,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,735,815,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Richard,48.331,releases HC,food handling,bucket 2,None,,,,POINT,20.867,20.867,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,820,820,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Richard,48.331,handling HC,food handling,None,bucket 2,None,None,None,STATE,21.200,31.232,10.032,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,833,NA,,,,etna
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Richard,48.331,bucket inspection,information gain,bucket 2,,,,,STATE,22.167,24.200,2.033,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,871,951,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Richard,48.331,bucket rummaging,information gain,bucket 2,,,,,STATE,24.233,27.867,3.634,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,952,1095,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Bullseye,14.532,bucket inspection,information gain,bucket 2,,,,,STATE,28.900,32.633,3.733,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,1136,1282,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Richard,48.331,reduced visibility,status,,,,,,POINT,31.233,31.233,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,1227,1227,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Bullseye,14.532,handling HC,food handling,None,bucket 2,None,None,None,STATE,33.167,35.067,1.900,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,1303,1378,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Bullseye,14.532,releases HC,food handling,None,None,,,,POINT,35.067,35.067,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,1378,1378,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Bullseye,14.532,handling HC,food handling,None,None,None,None,None,STATE,35.467,42.566,7.099,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,1394,NA,,,,etna
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Bullseye,14.532,manipulate with hand(s),food processing - non-tool use,pull with hand,None,,,,STATE,36.533,38.333,1.800,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,1436,1506,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Bullseye,14.532,reduced visibility,status,,,,,,POINT,42.567,42.567,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,1673,1673,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,handling HC,food handling,None,None,None,None,None,STATE,59.900,117.299,57.399,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2354,NA,,,,etna
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,arena wood anvil,,,,,POINT,62.700,62.700,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2464,2464,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,63.333,63.333,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2489,2489,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,64.000,64.000,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2515,2515,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,64.833,64.833,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2548,2548,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,67.567,67.567,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2655,2655,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,67.967,67.967,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2671,2671,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,68.733,68.733,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2701,2701,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,manipulate with hand(s),food processing - non-tool use,pull with hand,None,,,,STATE,69.233,69.800,0.567,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2721,2743,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,arena wood anvil,,,,,POINT,70.000,70.000,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2751,2751,,,HC flies,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,71.533,71.533,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2811,2811,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,71.967,71.967,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2828,2828,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,72.567,72.567,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2852,2852,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,73.733,73.733,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2897,2897,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,76.100,76.100,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,2990,2990,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,76.633,76.633,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,3011,3011,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,77.767,77.767,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,3056,3056,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,78.600,78.600,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,3089,3089,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,79.067,79.067,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,3107,3107,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,80.267,80.267,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,3154,3154,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,83.300,83.300,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,3273,3273,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,83.733,83.733,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,3290,3290,,,,
2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38,2026-01-29 13:24:38.000,,Media file,player #1:teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,0.0,129.100,129.100,30.000,TW,2PP, 2,Martha,64.832,hit/pound on surface,food processing,None,,,,,POINT,84.267,84.267,NA,teressa_sync_filtered_videos\HC-2PPSTREAM\Deployement period 2\2026-HC-2PPSTREAM-A-B__2026-01-29_13-24-38.mp4,3311,3311,,,,
